CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;50.754;61.9346;39.8472;24.5434;521.357;416.452;88.5161
01:00;40.2697;71.6536;47.7495;17.8383;494.051;432.108;67.6288
02:00;31.7866;38.5208;18.7612;9.54544;481.236;425.411;46.4264
03:00;27.1428;37.268;22.7668;7.23918;404.478;405.568;38.2483
04:00;35.805;46.6816;27.3697;14.505;400.547;400.064;57.991
05:00;43.1164;49.2724;31.4011;34.1373;427.16;396.505;95.3981
06:00;50.1923;52.3504;35.0341;55.2033;526.58;410.766;134.851
07:00;60.8164;55.7502;37.7597;81.6563;690.609;455.421;185.6
08:00;62.6476;55.9567;34.7208;98.6079;739.815;507.558;213.3
09:00;;47.0331;30.2603;;;524.346;
10:00;51.8141;40.4321;24.9831;55.8521;423.545;516.105;137.2
11:00;42.848;31.2073;15.6067;42.4884;347.034;507.899;107.968
12:00;39.1325;27.8954;13.8274;39.9591;315.835;495.797;100.41
13:00;41.7905;28.4557;13.4179;35.2163;296.628;477.149;95.8169
14:00;43.5824;32.3037;13.5107;37.7211;298.547;444.573;101.425
15:00;43.6036;32.4567;12.39;38.0965;305.583;389.57;101.988
16:00;46.1633;29.358;11.4917;37.2915;341.015;332.598;103.317
17:00;46.5194;25.0386;11.0526;37.5797;368.803;337.124;104.174
18:00;45.4832;23.8587;10.1586;35.8727;339.206;326.581;100.508
19:00;48.3543;26.6646;11.4229;38.2756;334.031;324.956;107.052
20:00;50.889;26.5354;12.3174;34.3192;356.095;329.989;103.59
21:00;65.5888;37.8683;17.949;46.5824;475.67;352.369;137.111
22:00;62.6656;36.5922;20.4314;49.6296;467.016;373.427;138.84
23:00;55.3176;45.6941;27.6947;38.1558;469.44;393.91;113.842
