CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;230;151;2440;305
01:00;61;206;68;1910;164
02:00;55;215;51;1780;132
03:00;46;204;36;1450;99
04:00;44;207;28;1360;86
05:00;47;206;51;1430;124
06:00;55;201;97;1610;203
07:00;70;215;199;2170;374
08:00;76;210;220;2750;411
09:00;88;211;223;2840;428
10:00;76;206;162;2020;321
11:00;75;176;88;1500;208
12:00;65;169;72;1050;175
13:00;77;119;96;1190;224
14:00;73;91;97;1080;221
15:00;74;101;96;1430;219
16:00;65;82;71;1140;171
17:00;81;89;98;1480;230
18:00;102;116;179;2000;374
19:00;125;148;293;3050;572
20:00;112;202;263;2990;513
21:00;117;251;265;3650;521
22:00;105;257;234;3180;462
23:00;92;252;230;2820;442
