CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;27;27;810;77
01:00;29;46;16;700;53
02:00;22;23;9;400;35
03:00;23;18;9;410;36
04:00;32;12;26;560;72
05:00;44;23;68;770;148
06:00;57;27;116;1440;235
07:00;63;37;124;1480;251
08:00;57;42;95;1140;201
09:00;55;47;76;950;172
10:00;62;57;78;940;181
11:00;65;43;77;1100;182
12:00;58;44;65;1000;156
13:00;62;45;57;930;149
14:00;57;41;47;910;129
15:00;65;46;66;1210;167
16:00;65;35;59;1230;156
17:00;63;51;61;1230;156
18:00;54;45;55;1100;139
19:00;66;48;93;1560;208
20:00;64;61;110;1520;231
21:00;58;67;85;1290;188
22:00;50;60;56;1020;135
23:00;40;59;33;900;90
