CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;110;92;45;129;1480;307
01:00;95;94;45;103;1270;252
02:00;55;47;32;36;770;109
03:00;53;41;28;30;520;97
04:00;50;38;28;37;540;105
05:00;50;40;27;55;550;132
06:00;54;43;29;101;670;207
07:00;67;56;35;179;1050;341
08:00;88;63;45;194;1270;384
09:00;96;86;45;189;1320;385
10:00;109;87;44;129;1560;307
11:00;93;52;21;83;760;220
12:00;98;44;17;81;610;221
13:00;102;35;14;87;640;234
14:00;102;40;14;73;610;213
15:00;102;36;13;81;690;225
16:00;115;32;12;88;780;250
17:00;124;38;14;93;900;265
18:00;121;40;15;111;900;290
19:00;124;38;15;75;780;238
20:00;139;44;17;95;930;284
21:00;164;68;27;183;1490;444
22:00;151;98;40;193;1650;446
23:00;121;119;55;161;1790;367
