CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;21;12;630;49
01:00;30;28;13;600;51
02:00;23;50;5;590;30
03:00;31;45;12;590;49
04:00;26;51;7;610;36
05:00;35;59;18;630;61
06:00;38;50;22;710;70
07:00;;50;;;
08:00;54;51;57;920;141
09:00;55;51;48;890;128
10:00;49;65;45;890;117
11:00;48;82;42;1090;113
12:00;47;91;38;1040;106
13:00;49;58;43;1340;113
14:00;52;29;51;1380;129
15:00;47;30;49;1510;122
16:00;47;19;46;1100;117
17:00;58;16;68;1320;162
18:00;68;14;76;1800;183
19:00;55;13;45;1120;124
20:00;64;15;61;1040;156
21:00;60;25;68;1190;163
22:00;53;18;46;990;123
23:00;46;30;34;900;97
