CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;50;50;36;105
01:00;32;52;21;65
02:00;51;70;58;141
03:00;49;52;59;139
04:00;47;59;59;138
05:00;40;55;42;104
06:00;39;51;53;120
07:00;35;56;43;101
08:00;43;63;69;149
09:00;53;54;74;166
10:00;62;49;81;185
11:00;72;51;70;179
12:00;62;34;55;146
13:00;64;23;53;146
14:00;64;21;48;137
15:00;55;24;35;110
16:00;72;24;57;160
17:00;77;24;64;175
18:00;74;27;62;168
19:00;76;21;62;170
20:00;97;32;104;257
21:00;101;29;119;282
22:00;94;39;127;287
23:00;72;48;84;199
