CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;68;112;59;1460;157
01:00;60;19;41;1110;121
02:00;40;12;10;730;56
03:00;32;27;6;580;41
04:00;43;19;16;620;69
05:00;62;11;54;910;145
06:00;81;27;165;2190;333
07:00;89;40;185;3050;373
08:00;88;41;163;2520;338
09:00;;73;;;
10:00;69;58;93;1370;209
11:00;62;39;63;1100;158
12:00;57;49;55;760;139
13:00;60;31;51;920;136
14:00;67;51;62;1070;161
15:00;66;38;57;1130;150
16:00;68;49;60;1190;158
17:00;70;45;63;1300;165
18:00;77;26;74;1270;188
19:00;99;36;120;1810;282
20:00;96;57;121;1690;280
21:00;81;74;80;1560;201
22:00;77;87;92;1790;216
23:00;76;96;92;1870;216
