CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;68;90;95;212
01:00;57;95;66;156
02:00;43;49;43;109
03:00;37;39;35;89
04:00;34;37;36;88
05:00;31;34;54;112
06:00;41;29;138;251
07:00;41;35;190;331
08:00;63;52;299;520
09:00;92;77;242;462
10:00;83;104;228;430
11:00;74;117;134;278
12:00;85;110;146;308
13:00;80;89;97;227
14:00;83;72;76;199
15:00;88;58;71;196
16:00;96;46;94;238
17:00;118;46;126;310
18:00;130;55;143;347
19:00;123;67;193;417
20:00;135;78;267;542
21:00;112;100;215;439
22:00;91;95;133;293
23:00;79;82;104;236
