CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;43;19;440;58
01:00;27;;15;350;50
02:00;25;;12;360;44
03:00;20;;8;270;32
04:00;20;;8;280;33
05:00;21;;11;240;37
06:00;23;;17;300;49
07:00;36;;36;440;91
08:00;38;;40;480;99
09:00;39;;42;440;102
10:00;46;;52;570;126
11:00;49;;52;560;129
12:00;42;;43;570;109
13:00;47;;54;580;130
14:00;47;56;48;560;120
15:00;55;49;68;760;159
16:00;72;49;112;1120;243
17:00;63;60;63;870;159
18:00;66;49;74;950;178
19:00;60;56;65;820;159
20:00;46;55;42;630;111
21:00;41;44;39;580;100
22:00;41;36;33;590;90
23:00;40;40;34;530;91
