CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;62;44;34;113
01:00;75;60;31;121
02:00;49;45;46;118
03:00;37;35;32;84
04:00;33;34;33;83
05:00;33;37;44;99
06:00;40;40;102;195
07:00;50;47;150;278
08:00;66;64;125;255
09:00;92;71;185;375
10:00;103;94;180;377
11:00;106;90;120;288
12:00;113;69;98;261
13:00;78;67;46;148
14:00;95;52;62;190
15:00;123;50;107;286
16:00;78;54;61;169
17:00;88;55;83;214
18:00;90;65;109;255
19:00;80;61;86;211
20:00;83;56;86;213
21:00;77;57;84;205
22:00;65;40;55;148
23:00;77;38;83;202
