CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;68;18;720;61
01:00;67;186;85;1750;196
02:00;62;197;66;1750;162
03:00;60;200;63;1560;156
04:00;59;195;58;1650;147
05:00;63;191;70;1640;168
06:00;67;189;135;1920;273
07:00;78;200;208;2750;394
08:00;76;228;188;2490;361
09:00;83;220;219;2550;417
10:00;88;238;232;2540;444
11:00;95;226;236;2880;456
12:00;106;252;215;2980;435
13:00;99;248;179;2500;371
14:00;98;247;158;2280;339
15:00;;;;;
16:00;88;;127;1670;280
17:00;101;82;162;1920;349
18:00;91;92;140;1710;305
19:00;85;91;126;1730;277
20:00;56;104;64;1050;153
21:00;47;74;49;900;122
22:00;45;73;42;990;108
23:00;38;76;27;790;79
