CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;90;74;30;68;970;193
01:00;74;67;32;54;790;155
02:00;48;55;14;24;460;83
03:00;55;58;13;22;520;87
04:00;49;54;13;25;470;84
05:00;69;73;20;41;670;130
06:00;59;81;30;59;590;147
07:00;67;91;33;98;700;216
08:00;64;78;25;111;650;231
09:00;93;64;17;117;950;271
10:00;79;60;13;84;860;205
11:00;80;52;11;81;850;202
12:00;64;50;11;74;650;175
13:00;78;54;11;62;810;171
14:00;70;41;9;61;770;162
15:00;74;39;10;69;750;178
16:00;74;27;8;50;740;150
17:00;83;41;10;65;920;180
18:00;73;39;10;52;750;151
19:00;79;45;13;56;860;164
20:00;67;32;10;44;690;132
21:00;82;34;11;50;820;157
22:00;116;47;16;103;1240;273
23:00;121;73;26;120;1380;303
