CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;31;23;470;58
01:00;18;13;8;340;31
02:00;16;12;7;280;28
03:00;15;8;7;310;28
04:00;21;9;13;340;43
05:00;35;6;27;440;79
06:00;60;3;87;980;194
07:00;80;8;165;1810;334
08:00;;29;;960;
09:00;52;48;73;770;165
10:00;51;52;61;750;146
11:00;48;43;73;770;161
12:00;;24;;;
13:00;44;30;61;610;137
14:00;44;28;67;690;146
15:00;55;30;83;980;183
16:00;52;35;85;1050;181
17:00;63;29;86;1150;194
18:00;58;50;86;1130;190
19:00;51;58;65;860;151
20:00;55;58;57;930;143
21:00;47;29;66;900;148
22:00;38;27;40;620;99
23:00;29;36;25;490;67
