CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;37.6218;59.1623;46.3257;34.8609;719.41;969.969;90.9
01:00;33.5599;78.1683;63.1686;21.287;800.87;936.16;66.1
02:00;20.9171;53.0588;43.1853;8.2929;475.74;923.923;33.6
03:00;23.2817;54.0713;43.754;8.84712;492.4;869.982;36.7
04:00;24.6049;53.8807;42.5525;9.99055;476.89;705.291;39.9
05:00;34.3729;52.1827;41.1059;28.1029;506.43;615.862;77.3
06:00;48.5828;57.434;44.0658;75.7438;644.68;570.666;164.3
07:00;69.6189;69.5962;50.8592;198.072;1116.93;607.368;372.3
08:00;63.68;76.0774;53.0332;162.877;1033.52;657.209;312.6
09:00;67.3291;86.1698;57.8978;214.524;1152.86;737.431;395.1
10:00;73.9869;86.5475;57.9077;203.875;1033.84;807.194;385.6
11:00;70.9781;78.8031;53.1975;157.898;878.35;855.438;312.3
12:00;66.2201;77.8635;51.9804;135.571;875.3;905.239;273.4
13:00;66.2817;74.5853;50.2868;121.702;843.77;947.406;252.3
14:00;71.382;59.774;43.8872;143.623;868.9;975.434;290.8
15:00;76.6991;55.1214;40.9814;136.125;923.6;951.267;284.7
16:00;68.1464;75.4852;45.4832;116.624;962.73;942.419;246.3
17:00;70.2879;69.9003;46.0102;127.724;1071.34;932.229;265.4
18:00;63.0913;80.6729;56.3204;111.55;1013.13;929.64;233.5
19:00;69.0354;81.0218;56.7075;145.548;1116.47;959.405;291.3
20:00;57.0457;76.596;56.98;114.745;1118.81;989.844;232.3
21:00;54.123;73.489;53.8011;88.9904;1012.44;1010.93;190.1
22:00;47.334;69.6121;53.1963;72.6582;927.32;1018.23;158.4
23:00;40.4669;56.0416;43.3938;53.7415;780.83;1000.38;122.5
