CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;105;77;75;1470;219
01:00;79;86;45;1450;149
02:00;65;59;28;1300;108
03:00;59;56;28;1230;103
04:00;52;60;33;1190;102
05:00;55;62;36;1080;110
06:00;69;86;130;1180;269
07:00;108;120;239;1390;474
08:00;118;119;207;;435
09:00;120;91;130;1450;319
10:00;102;75;95;1390;247
11:00;95;71;80;1310;218
12:00;96;62;75;1260;210
13:00;100;59;71;1210;207
14:00;97;59;59;1170;188
15:00;89;64;60;1140;182
16:00;101;63;62;1130;195
17:00;112;50;67;1190;215
18:00;109;62;76;1220;226
19:00;115;68;76;1230;230
20:00;125;70;99;1300;275
21:00;134;75;108;1380;300
22:00;124;74;98;1420;274
23:00;113;73;85;1450;243
