CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;78;30;20;91;960;217
01:00;58;33;22;41;770;121
02:00;46;31;21;36;640;100
03:00;39;31;21;27;550;81
04:00;34;33;22;33;560;84
05:00;30;36;25;48;630;103
06:00;41;34;23;117;750;219
07:00;54;37;26;173;1310;317
08:00;57;36;26;145;1140;277
09:00;79;36;25;152;1210;311
10:00;72;34;23;83;880;199
11:00;88;28;19;76;790;204
12:00;100;26;17;89;780;236
13:00;93;26;16;66;820;193
14:00;109;26;17;94;900;252
15:00;115;26;17;124;1030;304
16:00;110;26;17;117;1090;289
17:00;102;26;17;102;950;259
18:00;93;23;16;69;850;197
19:00;98;23;16;75;880;212
20:00;93;26;16;61;780;187
21:00;103;25;17;110;1030;271
22:00;101;26;17;91;1170;239
23:00;95;29;20;147;1310;321
