CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;79;139;64;1380;177
01:00;79;139;66;1320;179
02:00;89;220;143;2140;307
03:00;68;168;60;1250;158
04:00;68;185;62;1400;162
05:00;69;186;70;1360;175
06:00;67;184;64;1180;164
07:00;74;178;129;1360;270
08:00;102;172;358;2800;649
09:00;96;227;284;3150;530
10:00;106;207;217;2200;438
11:00;95;189;111;1530;264
12:00;100;181;120;1440;282
13:00;84;194;72;910;192
14:00;86;176;75;880;200
15:00;67;135;53;760;147
16:00;68;74;62;860;161
17:00;64;71;75;950;178
18:00;89;51;87;1050;221
19:00;109;66;126;1520;301
20:00;126;86;246;2540;501
21:00;118;145;187;1880;403
22:00;88;131;105;1220;249
23:00;91;115;104;1570;249
