CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;41;90;41;102
01:00;26;62;28;67
02:00;52;74;56;136
03:00;32;84;33;82
04:00;28;68;27;68
05:00;27;82;24;62
06:00;33;71;53;112
07:00;33;70;48;106
08:00;36;83;70;141
09:00;39;61;81;161
10:00;56;71;121;240
11:00;59;77;138;269
12:00;59;99;104;216
13:00;72;86;94;213
14:00;82;94;76;197
15:00;61;114;42;123
16:00;79;139;67;181
17:00;100;90;94;242
18:00;96;154;108;260
19:00;91;132;140;303
20:00;57;138;89;192
21:00;40;;42;104
22:00;53;;53;133
23:00;49;;50;124
