CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;69;79;108;232
01:00;60;80;92;199
02:00;46;51;42;108
03:00;39;43;36;93
04:00;;40;;
05:00;33;36;48;105
06:00;38;39;108;201
07:00;46;37;161;290
08:00;71;50;223;410
09:00;89;70;184;369
10:00;91;76;153;322
11:00;84;90;124;272
12:00;79;67;84;206
13:00;80;54;72;188
14:00;84;43;76;198
15:00;93;41;84;220
16:00;91;47;79;211
17:00;97;28;81;219
18:00;123;36;152;353
19:00;121;48;131;320
20:00;119;42;147;342
21:00;98;43;97;245
22:00;104;60;166;356
23:00;79;86;115;253
