CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;75;8;770;52
01:00;39;88;4;680;46
02:00;35;85;4;720;41
03:00;35;73;7;750;45
04:00;33;83;10;710;49
05:00;28;65;12;680;47
06:00;32;71;25;740;70
07:00;32;63;18;730;60
08:00;40;86;25;880;78
09:00;50;93;21;1470;81
10:00;68;79;23;1470;103
11:00;61;69;16;1150;86
12:00;73;64;23;1140;109
13:00;66;58;18;1020;93
14:00;;50;;;
15:00;60;51;20;860;90
16:00;64;46;20;930;94
17:00;67;31;22;1100;101
18:00;76;51;27;1020;118
19:00;93;38;36;1260;148
20:00;102;54;57;2110;189
21:00;94;56;63;2360;191
22:00;81;92;21;1200;112
23:00;60;49;23;1240;95
