CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;32;36;32;23;650;67
01:00;53;157;140;124;2620;243
02:00;49;143;139;91;2460;188
03:00;51;134;132;123;2640;239
04:00;47;144;142;123;2780;234
05:00;48;154;153;125;2780;238
06:00;46;93;92;85;1850;177
07:00;49;40;38;82;1400;176
08:00;44;28;27;86;1360;176
09:00;36;39;37;60;890;127
10:00;42;38;37;61;810;135
11:00;49;41;39;64;840;147
12:00;52;38;36;65;790;152
13:00;57;30;29;76;820;173
14:00;54;30;29;69;750;159
15:00;44;27;26;55;670;128
16:00;52;32;31;54;770;134
17:00;47;26;25;57;760;134
18:00;56;37;36;66;860;156
19:00;64;48;47;83;1000;190
20:00;63;61;57;83;1100;189
21:00;56;50;45;72;1020;167
22:00;43;45;39;50;830;118
23:00;40;42;35;40;750;101
