CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;22;18;490;64
01:00;27;23;16;330;51
02:00;45;52;57;760;132
03:00;43;45;46;620;114
04:00;34;49;35;570;89
05:00;29;46;38;530;87
06:00;38;45;61;570;132
07:00;39;54;105;780;201
08:00;39;59;96;760;187
09:00;64;62;75;780;179
10:00;45;49;27;510;87
11:00;57;33;34;500;109
12:00;54;25;31;500;102
13:00;54;31;28;490;99
14:00;54;34;30;520;101
15:00;56;30;30;530;102
16:00;87;47;67;860;189
17:00;68;57;44;640;136
18:00;71;36;39;630;131
19:00;74;41;52;730;153
20:00;63;35;44;600;131
21:00;66;31;43;670;132
22:00;55;32;34;540;108
23:00;44;23;25;420;83
