CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;61;165;79;181
01:00;55;120;51;132
02:00;28;20;6;38
03:00;16;12;3;21
04:00;18;15;3;23
05:00;23;21;6;32
06:00;64;12;59;154
07:00;81;65;140;295
08:00;85;104;143;303
09:00;81;141;102;237
10:00;85;117;90;222
11:00;95;87;78;213
12:00;89;71;63;184
13:00;91;68;60;181
14:00;96;52;51;174
15:00;112;51;67;214
16:00;116;64;75;231
17:00;102;80;62;196
18:00;116;91;81;240
19:00;108;74;84;237
20:00;116;89;95;261
21:00;114;89;123;301
22:00;100;180;170;360
23:00;78;207;119;260
