CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;45;52;810;119
01:00;30;45;30;520;77
02:00;40;17;21;350;73
03:00;35;25;18;420;63
04:00;39;21;26;310;80
05:00;35;32;18;380;64
06:00;49;47;104;700;209
07:00;55;55;145;900;277
08:00;54;54;153;1000;288
09:00;60;53;178;1250;332
10:00;61;40;128;920;257
11:00;75;50;157;1260;317
12:00;86;63;161;1720;333
13:00;91;54;181;1540;368
14:00;96;72;194;1460;394
15:00;91;62;160;1290;336
16:00;74;38;115;1110;250
17:00;61;39;70;800;168
18:00;59;41;88;970;193
19:00;59;59;117;1030;239
20:00;55;65;109;1020;221
21:00;57;63;109;980;224
22:00;48;57;71;890;156
23:00;50;54;83;1140;176
