CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;63;62;72;173
01:00;44;21;25;84
02:00;29;26;13;50
03:00;32;17;19;61
04:00;34;22;26;73
05:00;45;30;64;144
06:00;54;41;139;266
07:00;73;74;310;547
08:00;61;117;241;429
09:00;81;101;361;632
10:00;99;146;330;604
11:00;86;158;202;395
12:00;85;127;156;322
13:00;89;93;153;323
14:00;81;80;94;225
15:00;86;42;105;247
16:00;97;54;147;322
17:00;112;58;228;461
18:00;113;88;266;521
19:00;106;104;235;466
20:00;114;90;322;607
21:00;98;112;218;432
22:00;83;113;178;356
23:00;74;98;117;252
