CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;33;24;24;680;80
01:00;37;34;24;20;580;67
02:00;40;24;17;15;590;62
03:00;32;24;17;14;560;53
04:00;26;27;17;13;510;46
05:00;30;26;17;21;540;61
06:00;41;27;19;78;680;160
07:00;54;27;19;124;950;242
08:00;60;28;19;133;1170;264
09:00;63;27;17;111;1020;231
10:00;78;27;17;125;1200;269
11:00;101;24;15;122;1040;287
12:00;96;26;15;84;880;224
13:00;98;24;15;72;890;208
14:00;50;26;15;37;620;108
15:00;65;23;14;40;690;125
16:00;91;23;15;64;830;188
17:00;92;26;17;67;920;195
18:00;86;26;17;62;830;181
19:00;99;26;17;102;1010;255
20:00;86;26;17;94;1190;229
21:00;68;28;19;70;800;176
22:00;63;28;20;68;850;167
23:00;59;31;22;53;890;141
