CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;40;201;92;182
01:00;36;183;52;116
02:00;25;92;78;145
03:00;22;80;71;131
04:00;23;75;52;103
05:00;23;66;83;150
06:00;23;59;97;171
07:00;30;64;136;238
08:00;40;69;189;329
09:00;43;72;201;351
10:00;33;81;131;233
11:00;40;77;133;243
12:00;43;76;102;198
13:00;46;82;69;152
14:00;48;81;60;139
15:00;67;66;83;194
16:00;75;60;90;213
17:00;78;57;87;211
18:00;102;58;176;371
19:00;107;74;313;586
20:00;88;120;246;465
21:00;66;140;161;312
22:00;57;159;161;303
23:00;50;188;134;254
