CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;111;86;1340;184
01:00;36;112;21;600;67
02:00;35;40;44;740;103
03:00;29;43;26;580;68
04:00;29;34;48;670;101
05:00;33;41;101;930;187
06:00;41;43;170;1480;300
07:00;47;56;167;1510;302
08:00;61;66;151;1580;291
09:00;67;80;134;1250;271
10:00;79;83;106;1160;240
11:00;82;81;103;1220;240
12:00;96;56;116;1410;273
13:00;81;69;66;1220;181
14:00;80;95;71;1060;186
15:00;82;85;72;1110;191
16:00;99;63;123;1530;287
17:00;104;69;127;1640;297
18:00;116;86;197;2380;416
19:00;120;94;264;2590;522
20:00;111;110;310;2860;583
21:00;85;130;212;2320;409
22:00;72;188;158;1920;313
23:00;61;148;129;1750;257
