CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.52235;24.6235;53.1452;44.7538;24.8091;540.93;787.043;62.5
01:00;3.83526;54.8946;51.8332;42.4328;56.9003;926.32;1099.42;141.8
02:00;3.38031;44.6143;43.9582;36.9121;32.0798;804.63;1071.5;93.6
03:00;3.01209;26.1055;41.4476;35.3484;11.1797;535.05;985.871;43.2
04:00;2.6769;33.9324;40.0575;34.0537;23.2666;543.55;897.014;69.5
05:00;2.40025;44.1701;34.2638;28.7474;41.1039;606.08;828.363;107
06:00;2.29613;50.8847;36.5511;29.4936;71.0932;651.29;758.027;159.5
07:00;2.39702;62.2814;43.6777;34.3085;142.019;978.96;732.654;279.3
08:00;2.623;57.7609;44.6512;36.5234;152.901;1148.99;774.359;291.4
09:00;2.84213;63.5568;49.1668;38.7008;155.433;1061.33;791.235;301.1
10:00;2.91025;70.2443;57.5429;45.4636;181.876;1106.33;828.947;348.1
11:00;3.01248;63.8947;49.3121;40.312;140.705;1081.16;897.211;278.9
12:00;3.31018;67.5847;51.1134;37.9965;166.969;1085.67;964.976;322.8
13:00;3.8825;65.8253;75.9202;47.5955;153.561;1193.71;1038.43;300.5
14:00;3.75145;65.0266;80.2988;49.6137;160.281;1156.88;1101.63;309.9
15:00;3.65704;71.5903;79.9505;47.3984;152.159;1125.04;1119.89;304.2
16:00;3.25867;59.7472;55.307;41.4925;79.0602;884.09;1086.78;180.6
17:00;3.58756;62.6809;60.4578;48.1567;85.8346;1034.77;1083.46;193.8
18:00;3.65052;;60.7547;49.821;;;1080.19;
19:00;3.80534;61.5959;55.9749;46.9267;95.505;988.27;1066.92;207.5
20:00;3.80212;61.8627;57.0232;47.1577;114.678;1003.17;1055.13;237.2
21:00;3.3672;45.6277;51.8963;42.7462;60.3978;779.53;995.964;137.9
22:00;2.65137;32.0598;36.5861;30.7843;37.5735;510.21;903.583;89.6
23:00;2.61987;35.5191;48.2253;39.3964;51.1128;652.42;836.066;113.6
