CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;57;40;44;890;127
01:00;49;37;33;780;101
02:00;22;31;6;600;33
03:00;22;58;8;540;36
04:00;19;51;5;500;28
05:00;28;28;18;550;57
06:00;49;64;48;740;123
07:00;68;63;112;1330;241
08:00;69;81;143;1430;288
09:00;62;41;78;1270;183
10:00;53;69;76;860;170
11:00;48;59;53;830;130
12:00;53;49;53;810;135
13:00;50;47;55;840;135
14:00;59;38;54;900;144
15:00;59;46;73;1160;172
16:00;67;45;77;1160;187
17:00;60;53;73;1150;173
18:00;55;48;47;960;129
19:00;67;53;75;1340;184
20:00;60;51;59;1240;151
21:00;60;34;75;1230;175
22:00;57;32;76;1040;175
23:00;44;22;37;730;101
