CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27;74;23;830;61
01:00;22;81;11;700;39
02:00;20;27;7;580;31
03:00;19;26;7;540;29
04:00;23;26;16;610;47
05:00;31;28;23;680;66
06:00;34;37;38;660;93
07:00;35;23;48;790;108
08:00;39;32;61;910;131
09:00;42;47;52;820;120
10:00;51;63;57;1080;137
11:00;46;48;47;970;118
12:00;45;46;40;970;107
13:00;49;36;42;940;113
14:00;60;40;69;1250;166
15:00;59;50;87;1100;192
16:00;59;50;73;1190;170
17:00;71;48;82;1250;195
18:00;72;52;86;1210;204
19:00;75;55;90;1300;213
20:00;67;35;78;1160;186
21:00;68;52;86;1210;199
22:00;47;47;59;1060;137
23:00;30;61;26;880;69
