CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27;37;10;540;40
01:00;21;27;4;440;27
02:00;42;50;10;880;56
03:00;44;40;20;870;73
04:00;51;32;49;970;124
05:00;73;56;183;1630;353
06:00;80;47;138;1420;290
07:00;90;121;122;1660;276
08:00;76;92;78;1110;194
09:00;74;83;68;990;177
10:00;;102;;;
11:00;83;83;94;1170;224
12:00;92;74;92;1140;231
13:00;85;77;65;1030;183
14:00;94;60;86;1200;225
15:00;103;62;97;1510;250
16:00;106;77;95;1500;251
17:00;98;71;91;1540;236
18:00;109;64;130;1730;306
19:00;80;67;75;1400;193
20:00;74;94;66;1230;173
21:00;44;71;22;780;76
22:00;40;53;20;790;69
23:00;31;46;11;580;47
