CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;55;55;86;185
01:00;49;59;90;185
02:00;52;42;65;150
03:00;50;34;57;135
04:00;43;46;38;100
05:00;42;53;52;120
06:00;37;54;50;113
07:00;45;51;71;152
08:00;48;69;72;157
09:00;65;52;89;199
10:00;78;40;108;241
11:00;84;42;135;289
12:00;78;69;103;234
13:00;65;57;66;163
14:00;78;42;68;181
15:00;85;39;98;233
16:00;104;29;136;310
17:00;92;36;85;221
18:00;107;35;148;332
19:00;89;48;133;291
20:00;97;62;149;323
21:00;101;57;146;323
22:00;85;64;101;238
23:00;76;58;107;239
