CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;50;41;28;600;92
01:00;39;27;17;610;65
02:00;70;43;134;1600;273
03:00;41;59;39;850;100
04:00;48;55;18;510;75
05:00;77;19;109;1020;243
06:00;71;42;139;1060;282
07:00;101;58;419;2890;740
08:00;104;101;202;1830;411
09:00;82;82;98;1160;229
10:00;71;55;67;800;172
11:00;69;47;61;750;161
12:00;68;28;51;700;145
13:00;84;38;61;850;176
14:00;64;39;45;730;131
15:00;59;52;38;750;117
16:00;68;44;46;770;137
17:00;63;56;38;770;121
18:00;87;66;65;990;185
19:00;106;63;110;1560;274
20:00;100;79;98;1520;248
21:00;100;77;100;1620;251
22:00;96;61;76;1180;212
23:00;70;50;68;980;172
