CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;59;44;22;530;73
01:00;49;138;119;31;870;96
02:00;37;114;102;14;660;58
03:00;34;92;79;12;550;52
04:00;27;77;64;12;430;45
05:00;34;68;55;23;410;70
06:00;47;76;49;41;450;109
07:00;64;78;44;78;730;184
08:00;71;73;38;100;770;224
09:00;65;72;37;75;610;179
10:00;59;75;32;64;520;156
11:00;58;64;28;57;600;144
12:00;50;65;22;42;400;113
13:00;43;54;18;36;360;97
14:00;44;56;17;34;360;95
15:00;41;66;16;31;360;87
16:00;42;47;14;31;370;89
17:00;44;34;13;29;370;88
18:00;53;35;16;40;460;113
19:00;69;41;21;48;580;143
20:00;72;45;25;64;710;171
21:00;85;68;40;87;860;217
22:00;65;69;44;52;760;145
23:00;49;69;45;30;580;94
