CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;54;49;55;138
01:00;51;67;45;120
02:00;32;53;11;49
03:00;25;80;11;42
04:00;41;50;17;67
05:00;36;54;19;65
06:00;46;47;33;96
07:00;51;53;51;128
08:00;54;54;66;155
09:00;50;23;53;130
10:00;56;21;69;162
11:00;59;21;70;165
12:00;66;14;76;181
13:00;71;26;85;200
14:00;67;38;76;182
15:00;74;33;90;212
16:00;82;29;105;242
17:00;83;69;112;255
18:00;67;70;91;205
19:00;64;69;93;206
20:00;70;50;115;246
21:00;69;59;115;245
22:00;69;63;97;217
23:00;67;48;89;203
