CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;70;46;25;119;950;251
01:00;67;41;22;107;950;230
02:00;37;52;29;38;480;95
03:00;36;51;29;33;540;86
04:00;35;50;28;33;430;84
05:00;35;45;26;41;380;96
06:00;42;44;25;61;450;134
07:00;60;48;27;94;750;203
08:00;66;46;26;112;800;236
09:00;73;42;24;116;840;250
10:00;68;38;22;99;680;218
11:00;76;35;20;118;810;255
12:00;76;29;16;98;740;226
13:00;78;27;16;104;760;236
14:00;85;32;19;128;1030;281
15:00;110;36;21;184;1220;390
16:00;118;36;20;196;1500;419
17:00;106;32;17;167;1330;361
18:00;94;34;15;120;910;276
19:00;105;41;16;151;1150;336
20:00;109;49;23;232;1500;464
21:00;110;50;26;236;1640;471
22:00;95;53;28;195;1510;393
23:00;76;44;24;154;1140;310
