CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;99;6;860;57
01:00;41;91;10;850;57
02:00;43;83;15;760;67
03:00;35;67;10;690;51
04:00;47;52;40;820;108
05:00;42;64;40;850;103
06:00;46;82;81;1210;170
07:00;82;75;117;2890;261
08:00;82;97;69;1990;188
09:00;77;115;42;1660;142
10:00;83;92;29;1400;128
11:00;97;97;33;1960;147
12:00;103;84;30;1610;150
13:00;104;68;26;1440;142
14:00;89;69;16;1450;112
15:00;116;68;33;1900;165
16:00;69;56;23;1280;102
17:00;61;79;20;1010;92
18:00;79;75;21;1490;111
19:00;101;68;43;2000;167
20:00;92;68;45;2060;160
21:00;84;71;40;1920;143
22:00;74;80;28;1420;117
23:00;59;74;14;1190;79
