CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;54;37;28;770;97
01:00;45;32;15;540;68
02:00;35;49;20;590;65
03:00;30;39;16;520;55
04:00;27;39;11;450;44
05:00;27;40;14;450;50
06:00;33;46;19;440;62
07:00;33;42;22;510;68
08:00;43;40;28;480;86
09:00;51;47;36;580;106
10:00;53;43;43;660;119
11:00;39;38;30;580;86
12:00;50;41;37;610;107
13:00;53;39;31;640;99
14:00;57;38;32;710;105
15:00;57;34;33;770;107
16:00;65;33;42;780;128
17:00;64;28;39;780;123
18:00;63;30;31;660;109
19:00;69;25;37;750;125
20:00;70;35;40;800;131
21:00;74;47;38;840;131
22:00;76;40;44;970;142
23:00;93;54;89;1190;228
