CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;69;60;1060;135
01:00;39;38;35;820;92
02:00;47;62;36;840;100
03:00;48;45;64;1170;146
04:00;48;77;72;1070;157
05:00;46;78;60;780;138
06:00;45;59;52;740;124
07:00;50;77;91;1150;188
08:00;52;59;106;1600;214
09:00;58;92;109;1780;224
10:00;53;162;71;1490;161
11:00;65;170;89;1300;200
12:00;64;122;62;1070;158
13:00;69;91;90;1340;207
14:00;61;72;65;1000;158
15:00;63;74;48;960;135
16:00;56;52;38;830;114
17:00;69;42;72;1040;178
18:00;82;43;115;1530;257
19:00;76;52;104;1500;234
20:00;74;59;128;1670;269
21:00;74;70;180;2050;350
22:00;64;75;155;1850;301
23:00;49;65;80;1340;171
