CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;118;165;1550;314
01:00;39;;184;2420;319
02:00;33;;152;2250;265
03:00;34;;170;2210;294
04:00;35;;161;2010;282
05:00;;;;;
06:00;47;;272;2350;463
07:00;66;;414;2610;701
08:00;77;;458;3350;778
09:00;86;;448;3180;773
10:00;91;;388;2490;686
11:00;82;;252;1420;467
12:00;73;;171;1040;335
13:00;85;;180;;361
14:00;76;;139;;288
15:00;92;194;221;1210;429
16:00;91;212;210;1390;412
17:00;96;201;211;1420;419
18:00;102;204;303;2140;565
19:00;90;213;265;1900;495
20:00;89;244;282;2500;519
21:00;71;227;245;2330;446
22:00;73;177;243;2130;444
23:00;72;150;206;1840;386
