CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;93;129;149;1750;321
01:00;77;92;82;1760;203
02:00;76;75;45;1480;144
03:00;61;64;30;1420;107
04:00;54;57;29;1340;100
05:00;55;60;37;1250;113
06:00;69;82;112;1230;240
07:00;74;98;161;1270;320
08:00;99;121;199;1410;404
09:00;114;138;185;1560;397
10:00;113;131;161;1600;360
11:00;103;82;108;1540;270
12:00;102;84;66;1460;203
13:00;85;90;45;1350;154
14:00;84;68;51;1250;162
15:00;81;62;42;1150;146
16:00;88;99;54;1110;171
17:00;82;65;42;1060;146
18:00;86;55;50;1020;162
19:00;117;64;83;1080;244
20:00;135;91;133;1160;339
21:00;154;159;260;1380;551
22:00;124;130;169;1580;383
23:00;105;132;167;1680;361
