CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;32.2537;55.4087;43.0988;20.8665;468.88;546.705;64.2901
01:00;22.0197;53.595;42.4866;9.56969;403.97;531.362;36.6897
02:00;21.5191;45.127;35.9897;5.71923;379.356;550.401;30.3
03:00;20.8905;42.1419;33.4231;5.56301;390.434;533.095;29.4
04:00;17.6724;36.3883;28.6254;5.1179;340.947;508.46;25.5
05:00;24.1367;33.7431;25.982;12.7752;326.728;454.668;43.7
06:00;51.1743;41.9205;29.7912;50.8689;456.848;433.843;128.9
07:00;62.7623;35.8826;26.4903;80.0089;651.128;435.465;185
08:00;75.4376;36.9415;29.2917;120.721;855.47;476.639;260.782
09:00;61.2537;21.1417;16.839;83.319;675.885;509.6;189.239
10:00;62.6869;30.6098;23.3001;89.6638;630.103;540.943;200.233
11:00;70.2331;59.2253;26.9868;110.927;604.839;567.743;240.197
12:00;74.6591;61.7056;27.4758;117.05;690.23;611.404;254.248
13:00;65.4464;41.6579;20.882;88.5377;523.412;635.989;201.241
14:00;67.9498;35.9693;20.226;80.7658;536.34;645.926;191.909
15:00;57.3225;29.949;18.3744;58.5917;478.249;624.316;147.226
16:00;54.064;26.8826;16.7931;53.3113;480.572;577.454;135.805
17:00;57.8061;36.7333;25.2021;51.6812;526.716;558.808;136.957
18:00;65.981;51.8366;34.5966;76.1785;582.487;552.856;182.831
19:00;72.7562;57.7133;38.5368;92.2163;710.362;566.046;214.097
20:00;55.4223;57.9669;42.5457;53.1911;560.711;549.856;137.017
21:00;46.4445;54.695;41.3863;35.9195;510.765;548.275;101.538
22:00;43.0361;61.1829;45.8788;34.2516;537.017;548.36;95.5799
23:00;33.9058;55.8942;42.8487;21.7879;476.705;548.167;67.319
