CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;79;169;98;1630;229
01:00;74;147;95;1670;218
02:00;52;86;40;1080;111
03:00;48;60;66;1080;147
04:00;49;80;82;1100;173
05:00;48;71;101;1180;202
06:00;;53;;;
07:00;69;60;196;2580;368
08:00;78;100;185;2300;359
09:00;77;99;101;1640;231
10:00;89;107;85;1500;219
11:00;87;70;56;1060;173
12:00;90;75;72;980;200
13:00;93;48;66;1150;194
14:00;89;23;72;1010;199
15:00;85;31;61;1040;178
16:00;93;14;67;1010;195
17:00;106;29;87;1360;239
18:00;117;35;105;1500;277
19:00;143;66;224;2570;485
20:00;125;65;132;1750;326
21:00;124;122;249;2640;505
22:00;111;153;196;2280;410
23:00;99;200;140;1820;314
