CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;72;282;48;2510;143
01:00;65;240;36;1980;119
02:00;47;154;18;820;73
03:00;49;111;25;850;87
04:00;52;125;32;940;101
05:00;60;113;61;940;153
06:00;71;129;185;1360;353
07:00;79;185;275;2230;500
08:00;80;234;223;2360;420
09:00;105;193;271;2340;519
10:00;;235;;1840;
11:00;;;;1740;
12:00;;;;1620;
13:00;;191;;1290;
14:00;;144;;1220;
15:00;;140;;1100;
16:00;;98;;1300;
17:00;;71;;1050;
18:00;;72;;1330;
19:00;;96;;1970;
20:00;;130;;2840;
21:00;;217;;4170;
22:00;;335;;3620;
23:00;;342;;3040;
