CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;78;33;66;178
01:00;68;38;62;163
02:00;56;71;44;123
03:00;53;50;42;117
04:00;48;49;49;122
05:00;46;45;62;141
06:00;55;58;131;256
07:00;64;57;224;407
08:00;65;75;208;384
09:00;87;81;219;423
10:00;65;80;189;355
11:00;82;71;184;364
12:00;74;66;103;230
13:00;70;71;86;202
14:00;89;60;101;244
15:00;87;52;85;217
16:00;81;58;88;215
17:00;96;56;89;232
18:00;92;44;87;226
19:00;97;28;92;237
20:00;100;25;97;249
21:00;98;40;88;232
22:00;102;33;100;254
23:00;88;46;80;210
