CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;28;107;25;590;66
01:00;37;84;22;620;71
02:00;31;75;12;570;50
03:00;25;;10;440;42
04:00;24;;12;390;42
05:00;32;;28;410;75
06:00;43;;90;610;182
07:00;57;;168;1200;313
08:00;61;;144;1000;281
09:00;57;;137;920;266
10:00;67;;182;970;344
11:00;50;;105;770;210
12:00;52;;92;640;192
13:00;48;;96;830;195
14:00;63;;137;1080;273
15:00;70;;138;1240;281
16:00;73;;167;1450;328
17:00;73;;194;1540;369
18:00;70;;154;1480;304
19:00;69;;159;1470;312
20:00;70;;161;1590;316
21:00;57;;105;1220;217
22:00;47;;68;900;152
23:00;38;123;45;680;108
