CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;35.9421;47.6732;30.2145;27.6231;401.983;627.329;78.3246
01:00;33.5774;45.2841;29.0678;21.9825;359.43;599.188;67.327
02:00;37.1398;44.1733;26.8813;20.4033;419.531;641.274;68.4344
03:00;36.8433;46.4519;28.6471;21.5066;436.895;572.399;69.7666
04:00;31.2563;39.8363;25.5646;15.3797;356.656;503.12;54.8531
05:00;27.0312;35.4351;23.3451;14.9238;309.576;478.927;49.8432
06:00;44.4687;53.2928;32.4514;34.2395;492.14;462.3;97.1087
07:00;53.6336;52.6637;29.9221;86.4968;723.01;476.657;186.359
08:00;57.4458;51.4461;26.7998;118.14;655.92;482.885;238.726
09:00;67.7866;54.6686;28.4561;147.797;741.39;516.89;294.749
10:00;67.496;61.9515;29.7093;135.718;690.33;550.74;275.95
11:00;59.6877;65.7576;32.0544;89.9849;618.25;573.409;197.875
12:00;54.8755;69.5211;33.447;83.3585;547;597.202;182.751
13:00;55.6354;82.6959;30.4179;61.5176;476.82;618.107;149.984
14:00;63.5121;69.5067;27.7493;78.8087;547.43;625.019;184.425
15:00;66.7855;64.4937;26.4015;74.4268;555.59;604.091;180.989
16:00;67.0076;62.0721;25.1745;60.8733;469.453;580.783;160.334
17:00;77.1168;61.5658;26.1066;76.031;584.56;561.179;193.875
18:00;82.6926;54.4722;27.5085;118.738;810.8;576.238;264.991
19:00;79.6871;63.9759;35.405;128.98;863.23;606.86;277.306
20:00;72.956;63.0825;38.2971;88.6316;694.58;625.308;208.933
21:00;63.5201;53.6633;34.3685;76.6552;662.87;648.564;181.13
22:00;53.9376;46.514;28.6191;51.4259;542.09;647.897;132.83
23:00;44.3471;46.8108;28.9918;39.7914;458.52;635.763;105.379
