CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;38;23;540;74
01:00;45;72;28;820;86
02:00;37;63;18;730;64
03:00;29;68;13;500;49
04:00;31;59;18;630;57
05:00;47;54;34;660;98
06:00;47;67;51;690;125
07:00;;72;;;
08:00;65;103;127;1480;257
09:00;73;139;129;1330;268
10:00;72;155;135;1400;277
11:00;68;149;89;1060;203
12:00;81;80;92;1250;220
13:00;77;67;83;1280;204
14:00;81;56;82;1240;204
15:00;89;53;121;1480;272
16:00;68;63;82;1300;192
17:00;61;46;75;1180;175
18:00;63;43;69;1050;167
19:00;68;40;91;1330;205
20:00;58;51;67;1040;159
21:00;74;52;86;1150;204
22:00;63;52;51;890;141
23:00;65;36;51;860;141
