CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;66;79;52;960;145
01:00;59;71;52;930;138
02:00;45;51;29;680;89
03:00;44;42;23;630;79
04:00;42;29;24;530;78
05:00;42;35;24;550;78
06:00;44;40;28;540;86
07:00;35;40;29;490;79
08:00;41;31;41;680;103
09:00;38;32;31;600;85
10:00;40;27;38;640;98
11:00;40;22;33;640;91
12:00;47;15;37;720;103
13:00;39;14;30;600;84
14:00;42;25;30;610;88
15:00;42;16;29;660;86
16:00;59;20;39;830;117
17:00;65;27;42;880;129
18:00;81;24;65;1170;180
19:00;85;48;66;1300;186
20:00;96;25;89;1530;232
21:00;85;25;58;1040;172
22:00;82;45;60;1040;174
23:00;93;46;129;1570;289
