CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;86;338;122;3350;272
01:00;74;267;46;2240;144
02:00;71;257;36;1900;127
03:00;72;231;40;1740;133
04:00;70;220;35;1660;122
05:00;71;204;48;1760;145
06:00;78;209;95;2070;221
07:00;88;240;199;2630;391
08:00;93;243;234;2920;451
09:00;106;221;258;2770;500
10:00;95;228;222;2570;433
11:00;96;237;155;2040;331
12:00;98;216;152;1980;331
13:00;110;247;152;2030;342
14:00;110;301;165;1870;362
15:00;115;247;176;1740;383
16:00;130;247;225;2440;474
17:00;133;241;240;2700;500
18:00;140;220;249;3120;519
19:00;129;232;233;3360;486
20:00;125;256;245;3330;498
21:00;114;268;206;3330;427
22:00;109;288;202;3330;417
23:00;98;318;180;3660;371
