CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;34;28;61;750;125
01:00;26;34;29;51;680;103
02:00;19;13;12;24;580;56
03:00;18;8;7;16;500;43
04:00;16;9;9;13;280;36
05:00;28;15;13;34;310;81
06:00;43;19;15;83;440;169
07:00;60;27;23;141;1160;276
08:00;58;29;25;101;780;212
09:00;56;25;23;104;740;215
10:00;46;17;15;94;610;189
11:00;45;13;12;100;690;197
12:00;45;18;16;108;700;210
13:00;46;22;16;131;780;248
14:00;43;21;15;103;650;199
15:00;54;25;19;136;930;262
16:00;56;25;21;143;1060;274
17:00;61;22;20;151;1280;292
18:00;73;27;26;157;1420;313
19:00;71;45;41;226;1570;416
20:00;55;60;44;198;1430;358
21:00;54;56;41;193;1370;349
22:00;44;40;32;107;970;209
23:00;38;32;27;75;860;151
