CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;113;205;188;543;6470;943
01:00;50;62;55;42;960;114
02:00;41;54;48;29;850;86
03:00;40;49;41;23;690;76
04:00;43;41;35;25;640;81
05:00;48;44;33;33;760;98
06:00;71;56;39;111;1250;240
07:00;93;76;52;231;1780;446
08:00;115;99;69;344;2560;640
09:00;140;113;86;485;3470;882
10:00;112;109;75;309;2210;585
11:00;126;131;82;361;2740;678
12:00;127;124;76;326;2680;625
13:00;150;139;79;447;3190;834
14:00;185;154;81;626;4150;1142
15:00;129;78;44;376;2700;706
16:00;150;114;66;561;4120;1009
17:00;183;117;82;731;6080;1300
18:00;186;154;110;806;7210;1411
19:00;225;180;129;1096;9680;1808
20:00;208;170;127;1051;8460;1730
21:00;161;177;149;741;7040;1275
22:00;141;185;164;645;6320;1129
23:00;135;210;186;666;7010;1153
