CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;29;59;20;59
01:00;22;77;15;46
02:00;19;57;10;35
03:00;19;56;9;33
04:00;19;53;8;31
05:00;27;44;14;49
06:00;35;44;40;96
07:00;42;47;76;159
08:00;48;51;87;182
09:00;45;66;80;169
10:00;53;66;93;195
11:00;47;61;78;166
12:00;54;51;98;204
13:00;49;57;85;178
14:00;54;59;82;179
15:00;54;59;89;189
16:00;58;59;91;197
17:00;51;56;67;153
18:00;56;52;73;167
19:00;53;54;77;171
20:00;50;55;55;134
21:00;41;53;49;116
22:00;32;60;35;86
23:00;36;59;32;85
