CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;17;12;280
01:00;15;12;200
02:00;23;19;240
03:00;22;17;190
04:00;27;23;200
05:00;23;17;200
06:00;22;17;260
07:00;20;17;520
08:00;21;18;620
09:00;22;19;570
10:00;22;19;520
11:00;20;17;590
12:00;19;15;450
13:00;15;12;340
14:00;18;13;320
15:00;16;12;370
16:00;15;12;410
17:00;16;13;490
18:00;19;14;650
19:00;20;17;580
20:00;18;16;390
21:00;18;16;360
22:00;18;15;320
23:00;16;12;270
