CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;66.363;161.146;136.231;203.518;2441.23;2263.22;378.417
01:00;44.863;157.333;141.167;156.642;2187.24;1890.62;285.157
02:00;40.0779;156.67;142.325;127.174;2194.57;1958.61;235.182
03:00;38.2058;144.819;130.838;95.0145;1722.48;1959.03;183.966
04:00;35.3108;127.752;115.201;61.2263;1375.6;1953.37;129.236
05:00;39.3387;125.812;114.298;137.379;1548.33;1954.84;250.084
06:00;48.9856;118.338;107.03;200.319;1641.21;1904.04;356.325
07:00;66.7982;131.326;117.438;314.826;2332.38;1915.04;549.806
08:00;77.6912;139.522;124.717;393.69;2714.37;1964.52;681.627
09:00;84.1279;132.999;108.791;361.07;2268.91;1974.73;637.911
10:00;92.6386;140.327;106.555;410.803;2375.22;1997.31;722.859
11:00;85.1381;162.103;91.1923;241.293;1609.82;1983.23;455.533
12:00;90.9701;143.615;88.1858;243.647;1416.21;1988.31;464.952
13:00;91.2714;130.237;71.8443;211.085;1126.78;1935.61;415.118
14:00;93.1153;122.592;60.5181;222.962;1070.66;1864.29;435.187
15:00;95.9768;91.714;38.6993;232.704;1017.92;1699.99;452.96
16:00;102.332;122.744;56.7937;304.965;1516.2;1550.22;570.26
17:00;96.9429;115.364;57.5997;228.61;1431.08;1445.49;447.653
18:00;101.599;128.858;70.5713;297.27;1579.31;1346;557.717
19:00;97.4902;160.414;105.556;295.448;2027.79;1398.24;550.555
20:00;87.2408;159.171;111.896;268.006;2274.53;1505.53;498.268
21:00;92.1343;159.136;119.156;331.217;2525.41;1680.36;600.222
22:00;85.4287;167.85;133.117;295.532;2838.23;1901.31;538.735
23:00;88.0889;167.547;139.546;330.662;2988.14;2147.59;595.389
