CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;43.441;63.4082;34.8799;23.118;606.1;741.713;78.9118
01:00;38.4285;53.0848;31.1976;22.1692;469.35;696.823;72.4384
02:00;28.7317;60.9956;38.1077;18.1248;447.998;784.598;56.4
03:00;25.0433;56.0845;36.4127;8.63097;419.13;715.316;38.1
04:00;25.7755;54.834;35.3846;13.6321;411.461;662.401;46.6
05:00;29.8035;50.5787;30.9637;25.9092;397.422;594.536;69.4
06:00;46.7787;54.7531;28.6318;73.0257;500.011;554.819;158.3
07:00;65.2413;60.3149;29.4606;170.995;773.04;525.601;326.5
08:00;67.3312;70.9071;31.5069;214.732;952.01;551.326;396.809
09:00;64.678;72.6166;32.439;198.497;808.08;588.644;369.142
10:00;68.648;85.8029;37.1305;235.233;936.95;649.763;429.249
11:00;61.9217;78.3694;34.5782;154.585;766.77;693.218;299.129
12:00;66.9173;90.8122;39.303;139.954;761.26;736.943;281.682
13:00;68.1958;85.8217;36.2715;111.25;650.78;768.613;238.907
14:00;75.6166;89.7896;34.1261;111.444;710.59;794.935;246.63
15:00;90.2697;91.3344;38.1746;142.725;894.32;810.095;309.154
16:00;88.3099;82.5392;35.8711;145.433;894.96;802.964;311.422
17:00;86.6212;65.5922;30.6662;131.818;783.58;799.901;289.025
18:00;87.464;61.1018;28.658;128.873;808.37;783.829;285.095
19:00;86.8656;62.6109;30.8342;143.392;919.02;802.86;306.915
20:00;79.17;58.9355;31.6095;119.023;841.61;812.904;262.017
21:00;;53.7211;27.8526;;;836.064;
22:00;61.6183;48.945;26.0835;77.0698;625.16;823.86;179.986
23:00;55.7517;49.4946;27.0586;60.1376;608.15;782.979;148.118
