CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;38;111;56;122
01:00;56;287;302;517
02:00;53;284;271;468
03:00;58;285;309;530
04:00;49;285;253;435
05:00;49;278;266;455
06:00;51;258;260;448
07:00;56;338;313;534
08:00;60;188;309;533
09:00;62;393;306;529
10:00;63;285;294;512
11:00;57;250;215;385
12:00;56;256;170;317
13:00;58;247;210;379
14:00;57;258;211;379
15:00;53;247;198;356
16:00;53;230;227;400
17:00;51;198;212;377
18:00;55;259;206;370
19:00;52;447;250;434
20:00;50;275;274;470
21:00;47;220;229;397
22:00;55;205;206;369
23:00;39;149;66;139
