CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;121;250;243;209;3720;440
01:00;64;183;172;48;1570;137
02:00;61;181;173;33;1510;112
03:00;55;175;170;29;1410;98
04:00;59;178;173;43;1440;124
05:00;65;193;177;71;1530;173
06:00;74;205;175;146;1630;297
07:00;80;201;179;184;2050;361
08:00;91;182;162;256;2150;483
09:00;100;173;153;250;2020;481
10:00;86;140;126;152;1610;317
11:00;89;132;116;135;1570;295
12:00;101;123;104;158;1710;343
13:00;128;144;119;200;2230;434
14:00;120;144;122;183;2020;399
15:00;123;134;116;147;1840;347
16:00;137;132;120;150;2060;365
17:00;141;137;123;143;2050;360
18:00;134;131;123;139;2420;345
19:00;129;139;128;149;2320;357
20:00;148;185;170;222;2820;488
21:00;135;211;201;146;2590;358
22:00;121;216;207;122;2550;307
23:00;128;213;206;247;3030;505
