CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27;39;22;670;60
01:00;28;34;17;690;54
02:00;21;45;10;520;37
03:00;16;30;7;500;27
04:00;17;24;9;410;31
05:00;20;32;11;410;37
06:00;23;23;18;410;50
07:00;45;21;59;690;135
08:00;70;25;121;1320;254
09:00;77;42;147;1310;300
10:00;74;47;141;1130;288
11:00;68;55;109;1080;234
12:00;67;49;111;1160;235
13:00;69;53;114;1170;243
14:00;69;53;133;1190;271
15:00;78;54;124;1240;267
16:00;74;45;134;1380;277
17:00;71;49;106;1510;233
18:00;69;43;105;1470;230
19:00;64;46;102;1490;218
20:00;62;52;103;1480;220
21:00;63;48;99;1480;213
22:00;43;58;51;960;121
23:00;36;49;36;810;91
