CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;70;47;990;121
01:00;32;52;19;540;61
02:00;;;;;
03:00;81;120;152;1870;313
04:00;76;106;72;850;184
05:00;63;54;53;880;143
06:00;92;48;169;1530;349
07:00;99;93;253;1570;486
08:00;88;122;182;1390;365
09:00;76;70;128;1540;271
10:00;69;59;100;1260;220
11:00;69;58;78;1150;186
12:00;83;63;113;1580;255
13:00;91;102;141;1820;305
14:00;85;121;135;1580;290
15:00;82;73;135;1520;288
16:00;78;77;118;1280;257
17:00;85;61;126;1430;278
18:00;87;82;140;1510;301
19:00;91;82;165;1830;342
20:00;88;83;173;2120;352
21:00;87;82;137;2120;294
22:00;82;74;143;1740;299
23:00;69;78;107;1770;232
