CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;65;21;850;76
01:00;31;74;10;750;47
02:00;34;38;12;710;54
03:00;28;50;7;670;39
04:00;23;33;4;640;32
05:00;25;40;7;670;37
06:00;30;41;17;830;57
07:00;;40;;;
08:00;38;54;29;1000;84
09:00;34;57;27;840;76
10:00;27;45;23;680;64
11:00;23;42;21;630;56
12:00;21;39;18;500;49
13:00;22;32;16;480;48
14:00;22;21;18;520;51
15:00;28;50;18;570;57
16:00;31;23;23;620;67
17:00;28;30;24;600;66
18:00;41;33;28;700;86
19:00;44;37;36;820;100
20:00;67;38;57;1230;156
21:00;75;57;63;1080;173
22:00;75;45;61;1070;170
23:00;49;51;37;900;107
