CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;56;66;54;139
01:00;57;59;65;157
02:00;62;72;37;118
03:00;54;41;37;111
04:00;51;57;36;105
05:00;48;49;31;94
06:00;70;43;119;251
07:00;90;60;310;565
08:00;;107;;
09:00;;107;;
10:00;79;81;86;210
11:00;86;74;93;229
12:00;80;67;78;198
13:00;85;64;100;237
14:00;72;46;63;167
15:00;84;46;76;199
16:00;75;37;69;180
17:00;81;38;74;194
18:00;91;36;85;220
19:00;82;34;70;189
20:00;85;34;83;210
21:00;89;44;126;281
22:00;67;56;73;178
23:00;52;82;45;121
