CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;85;281;245;458
01:00;64;229;183;343
02:00;47;;84;175
03:00;42;;113;215
04:00;36;;104;194
05:00;41;;149;269
06:00;49;;203;359
07:00;70;;370;634
08:00;66;;268;475
09:00;69;;237;430
10:00;85;;224;426
11:00;97;;176;367
12:00;82;;88;217
13:00;84;;66;184
14:00;89;;61;181
15:00;89;;57;175
16:00;102;36;66;203
17:00;136;72;154;370
18:00;186;92;341;707
19:00;159;141;309;631
20:00;131;186;238;494
21:00;117;262;227;463
22:00;113;270;282;544
23:00;95;266;246;469
